Feature ID	Taxon	Confidence	Taxon_Lv1	Taxon_Lv2	Taxon_Lv3	Taxon_Lv4	Taxon_Lv5	Taxon_Lv45
95744a60e51271d0688acdebc7a71b4a	Eukaryota	0.999985939	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
0af7ec5c2515587291e7a965b92bdfd7	Eukaryota	0.993498182	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
3b7935988c7aa6a3d882dc58ed285cc7	Eukaryota	0.99849139	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
cbf1db87d21572fe25a0bcfe322c4154	Eukaryota	0.995788608	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
4a43ddc2add55761d1ef3386650e6e95	Eukaryota	0.987225048	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
79556c39d6db7e594f0ef97883c8f268	Eukaryota	0.997913449	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
c3684ade33808d12967693cbca138d08	Eukaryota	0.999585712	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
59b1186f2d292a72be05952d6da10c25	Eukaryota	0.992005012	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
b379f5b0d3b3cc86719bd55d21505682	Eukaryota	0.998741539	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
755c8acefb40d2efd05d7280f3b3a609	Eukaryota	0.996274914	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
b8ef5f8f0e514eeaaba744e691d20eef	Eukaryota	0.997301381	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
1086a0be45491c716b1d8d6baeb3d205	Eukaryota	0.994587391	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
3d5ca54b5e01076061e0fb938fb78d55	Eukaryota	0.992981756	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
6b753aef252c460f3b792a32c0e84d94	Eukaryota	0.995795223	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
69f32b78912aa9da8b30ca0289ed01df	Eukaryota	0.995702406	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
f71d15b5d15a8e00397635d51c7391d0	Eukaryota	0.999651173	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
afd9dbda870442a9d4e6cb998dbcc081	Eukaryota	0.993694554	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
46d31b09724ce1b1bb334c2f143a185f	Eukaryota	0.99994253	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
dbb30292530de8334f3ca077c84dc4bb	Eukaryota	0.997541615	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
1175b5fb0357742ffb768334a82b201e	Eukaryota	0.994883829	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
f7f2528d02fc1837d9d1381d49d8c6ea	Eukaryota	0.999434384	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
2d927b3069125ae57beaf2c70800cb3c	Eukaryota	0.995639283	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
8dbae35edf6820ecc26062cc829bd6d8	Eukaryota	0.995362295	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
e6cba20b9cf370bd9440a5f09bd15e42	Eukaryota	0.995794891	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
da7a19a980fd2c366a0e9cb61062b12d	Eukaryota	0.99935997	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
5d226c6367736d9dfafa8173839aa49f	Eukaryota	0.997463847	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
4884489ba9a2cd0e3e16a97cecccb9fb	Eukaryota	0.99446076	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
f4c0afe6d779a64a9fea4a9bc031d0fd	Eukaryota	0.997209968	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
c24ee63ab0a933fbb0899cbfba9940a1	Eukaryota	0.999992211	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
3c15b6dbe298bd1c2f1ebe3a9d9d9444	Eukaryota	0.991878539	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
07a7bb5bf3a47c19d3a9a9e4e41b96a4	Eukaryota	0.989860065	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
9c18f805fe75dfa063ecc764dfbce99e	Eukaryota	0.995480991	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
55ab371d44326378251147855ff7e680	Eukaryota	0.997072111	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
2d89f59229bdfc74a158a7963d49d7c3	Eukaryota	0.996737441	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
3ee9399ceb2a2e8b7e4709b42b8cdde0	Eukaryota	0.997902619	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
2088ff8f77ce5991770e5a35c97bb298	Eukaryota	0.996535958	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
c4d7a8c99921c7dfa1bf38af8f9a7934	Eukaryota	0.999994991	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
263c9dd14748ce311334f90425be1711	Eukaryota	0.995761312	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
6316a58a52e828252a46a65bdc6cbc4d	Eukaryota	0.993114252	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
4a1dc17c469d4a0542ca1213227ea42d	Eukaryota	0.995630105	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
e4a5a2f6c33ae03b00fe0292cae0ed82	Eukaryota	0.997076921	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
15ac189757af80c00f9b1edd8b03565f	Eukaryota	0.99893411	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
babc6168440c186e82d7d206921a858f	Eukaryota	0.987760293	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
d0bc777564bac266d873792118803f06	Eukaryota	0.997138864	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
e6fe9065ed1f1e52d7f5aca2dfb90b07	Eukaryota	0.996906955	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
73c1530caa48e04a2f2ae0c81c4b7e5c	Eukaryota	0.995361928	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
cfe697d9604415a19920d7bf76759aca	Eukaryota	0.997596865	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
f92f01cacbbdf0313e8e19f3014efdd3	Eukaryota	0.999905611	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
0466f3ba7b43d1e0d10b3d79c9e9c6cb	Eukaryota	0.994353434	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
1032c19b809de82b3cffd686082f4f22	Eukaryota	0.992612165	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
c935d8ee51b3a164ffec0273fdc414d3	Eukaryota	0.993854759	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
9c17af0153b600bd2f3b94d5d64b3dd8	Eukaryota	0.996060295	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
9dc465d27f52c1767e5395f018421547	Eukaryota	0.997745065	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
6d6b20b1405ff891be70b630663e0db9	Eukaryota	0.996386972	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
7f2f3d53bc03e9007087cefa7a0c5033	Eukaryota	0.997006518	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
619568348405f2f7d61edb292434f72f	Eukaryota	0.995964279	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
edd977e50c21b06e48c06597410e2949	Eukaryota	0.999760524	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
a860148f9d18adbb9dc4a055dd439f3b	Eukaryota	0.98399792	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
a50bc34b4c786a5270431f486cc80ceb	Eukaryota	0.997029668	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
7b94e4bf1de593a1f294325723b29a17	Eukaryota	0.998666947	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
afc264ea268d66ac6905fcd717060756	Eukaryota	0.997587672	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
4f7f9713a64bb4ecf68d818e6679b685	Eukaryota	0.99986032	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
2448b29c83910667c3e0e2a3e1a0a69f	Eukaryota	0.996273224	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
1484f62cb1c8c2b665a03d83b5d8042c	Eukaryota	0.998338303	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
65fb514e1f00a30a81db5f43e811d924	Eukaryota	0.993604257	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
fc17147f4b1e0847a44a93f9eff5bfea	Eukaryota	0.997285291	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
29b86ed834c6d2861358f7ce8c2e56aa	Eukaryota	0.992675021	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
e4c751d336050a6700761d7e1a7e0801	Eukaryota	0.996885954	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
3d77c1b0ed8f9d9b3e507465a8b308ef	Eukaryota	0.968859215	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
8ca595dec01803e34f379e89ccbd9127	Eukaryota	0.998593163	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
3c86eee36494c08c623d8c0c45b1ee56	Eukaryota	0.994370111	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
5147cb9c681e8dd77484257c868cacae	Eukaryota	0.997415327	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
e654da410a199edba01558ecd1e7e4fd	Eukaryota	0.996553975	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
c49f27ef19b366759b2d609b336a540f	Eukaryota	0.997009174	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
8d338b7ae3c6834e703563e73842cb65	Eukaryota	0.998069626	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
28482d39a0a3d4b5f880cd73788fe540	Eukaryota	0.995197721	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
219f3a85b2ca7eb64c491e42a947e4ea	Eukaryota	0.999691696	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
cfdeff7451ffc576a7038700ef999ec4	Eukaryota	0.998459764	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
813e78adbab9ef22faf88dc5844fb007	Eukaryota	0.998045881	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
b3f18139f7fe8b006e7e2141fce1afb6	Eukaryota	0.99769527	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
e40c872d18dc70a83e2502d2a772e337	Eukaryota	0.996762425	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
4127448923129eefe99772a25ba5b94c	Eukaryota	0.998319105	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
eead967b664e5fb9d2d79594af6faa3b	Eukaryota	0.999999998	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
488cfd501768570ab7f56ec850e01df2	Eukaryota	0.998558688	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
4c0d671976c5cb2845f14bd93ff181ce	Eukaryota	0.997564399	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
f72e44ba7d482e5c0d4aa925e038a3de	Eukaryota	0.998379567	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
dfd6a0d2752571cde434a37dc591ac5a	Eukaryota	0.995980433	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
be8724edfe37b02df0724dc39e986ef0	Eukaryota	0.996811287	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
a69af3b68e1e1ec122ca9be7c6585f2e	Eukaryota	0.997309072	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
064eed23f0379912ff44b58f51984842	Eukaryota	0.999970872	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
c350181a2cc76877555caf6bc4261e59	Eukaryota	0.997232927	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
277d28b1630a462f97fb7bf5bf836f36	Eukaryota	0.989317315	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
ebabd05caa5e6f8b15e709031558f770	Eukaryota	0.954486333	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
1bfbfba403e384b4a8bca0af82c0ca52	Eukaryota	0.995698867	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
ea9faf86e202bf816132ec74fb45ece3	Eukaryota	0.998883672	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
9c56828ba647487afab8264d9a9e07b9	Eukaryota	0.997637519	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
107f28c4631c5ef1b475074e51d40d5f	Eukaryota	0.99927708	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
f1473cc82277326586900c659f686a80	Eukaryota	0.998692024	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
7fc18a41953b47e4fcf1c72ed9251a78	Eukaryota	0.999347939	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
8ccce8562f204d4904779b1851119e0d	Eukaryota	0.998522508	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
d25ce549f64ea7c8830478030d518b85	Eukaryota	0.960225527	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
1e4effb8696dbe5ecf943c99c49e0bb0	Eukaryota	0.993472461	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
8ab81d1cba77c376b3668bf547b827da	Eukaryota	0.995872675	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
704b6e21f7fcc084bb6c8c3f6c25f090	Eukaryota	0.999871353	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
09c3a4483abcad361ac82cb046b22275	Eukaryota	0.999527307	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
b700d68c98e91c466c3762bac0649d77	Eukaryota	0.999819627	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
e19095b46df64aba714dad86ed02418a	Eukaryota	0.999998718	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
2d0ffc50731e7c84a705586e593eb563	Eukaryota	0.999997887	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
119d6a27117a3ab74eb1b37d75637618	Eukaryota	0.994593321	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
f7fdc02aa1bcab0023ddc58b93ed812e	Eukaryota	0.998948574	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
456463436fc1c0432d51d2f6d5b873e4	Eukaryota	0.99859461	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
4f6dcd9e4c6503d86265f4433338e10d	Eukaryota	0.998273058	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
73d72a7d27b7c1bd3e9bbac4ffc4e800	Eukaryota	0.995484759	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
2f642756ba3fef7a703a699f882c9c70	Eukaryota	0.997051266	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
1ab5df77fbb3650779867a1e7d7daa21	Eukaryota	0.997448819	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
82e9edcf39b5978e68f671a1e8ee8788	Eukaryota	0.992412812	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
80131a32a8693941ab1569b852ad9fef	Eukaryota	0.992326937	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
7777b65536f72f55b8902acbf792897a	Eukaryota	0.999611543	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
6ac137d1033bd20b85a2d6d44b285cb6	Eukaryota	0.976375062	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
7fd8f937c555f9311dfdf2e04139153e	Eukaryota	0.998513148	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
6ba5bf16dadaa3a5dfaae98ee62e496e	Eukaryota	0.999939788	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
f4bf3820591e020d2a0425b7bf3a8484	Eukaryota	0.998002369	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
48eb2629db8f627055c2e52412b84963	Eukaryota	0.999836032	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
b8aca6db34b0d08dbab351d7a4e5a1fa	Eukaryota	0.997446674	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
9accacf7f7b09b198d86c39faa72d34e	Eukaryota	0.998180557	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
3b2b99fac0145ebd502e5b66fd284bf4	Eukaryota	0.991947698	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
a218266d7da296fbc1fda5f4a83365cb	Eukaryota	0.999810549	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
5d782d1c06d5ba355885c906457edfaa	Eukaryota	0.993813804	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
fb745e9b395f6a70fce1ba4f091f120a	Eukaryota	0.996218207	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
bc90ef5377803d38a9e78ed7c82e9ba8	Eukaryota	0.998975608	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
20e17a35984d920b5e54c0540373bbbd	Eukaryota	0.99746916	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
b0e378fec6459d3aaae87e94c5598079	Eukaryota	0.999854302	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
39eda4a91d98fe85969705262ec920da	Eukaryota	0.99977922	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
46d8e737609a770244e771b49b778e26	Eukaryota	0.999368917	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
d9026c8b7f2bb166d5f268a95cd802d8	Eukaryota	0.99954998	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
00071c04d7bb84ab471daf91d9613242	Eukaryota	0.999629593	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
99eb9a83a94d97ada8f860e257f6b86e	Eukaryota	0.99997053	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
60daba7a4ad2d37be7b88386f98b8e29	Eukaryota	0.998395494	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
75d8827f54cb03d849d0a640953e9bf9	Eukaryota	0.998347012	Eukaryota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified;Unclassified
